Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"2699-1","Duplo","",1996,"The DUPLO Farm",4,64,,66,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,119.6000,39.3100,"",""
"2731-1","Duplo","Trains",1996,"Push-Along Play Train",1,9,,15,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,30.0000,15.9100,"",""
"2739-1","Duplo","Trains",1996,"Tip Wagon",,10,,6.75,,,5702010927395,,,,,,"",0,0,0,,0,0,,,,,,,,,,6.6300,"",""
"2741-1","Duplo","Trains",1996,"Electric Train Starter Set",2,34,,,,,5702010927418,,,,,,"",0,0,0,,0,0,,,,,,,,,85.7900,25.4800,"",""
"2745-1","Duplo","Trains",1996,"Deluxe Electric Train Set",3,83,,100,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,213.4900,71.3600,"",""
"2781-1","Duplo","",1996,"Bathroom",2,24,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,34.5900,,"",""
"2791-1","Duplo","",1996,"Playground",2,31,,22,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2917-1","Duplo","Toolo",1996,"Aeroplane",1,19,,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,28.5500,"",""
"2935-1","Duplo","Toolo",1996,"Fire Engine",3,34,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,80.7000,21.5400,"",""
"4002-1","Boats","",1996,"Riptide Racer",1,54,,13,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,86.6700,11.6300,"",""
"4012-1","Boats","",1996,"Wave Cops",2,99,,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,136.9000,16.6000,"",""
"4022-1","Boats","",1996,"C26 Sea Cutter",3,193,,30,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,187.7800,71.4600,"",""
"4135-1","Freestyle","",1996,"Freestyle Canister, 3+",,121,,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4147-1","Freestyle","",1996,"Freestyle Canister, 4+",,187,,15.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4532-1","Trains","9V",1996,"Manual Level Crossing",1,135,,24,,,5702010945320,,,,,,"",0,0,0,,0,0,,,,,,,,,150.0000,50.7200,"",""
"4559-1","Trains","9V",1996,"Cargo Railway",7,842,,130,,,,,48,38.4,11.4,,"",0,0,0,,0,0,,,,,,,,,595.0000,206.8400,"01/07/1996","30/01/1999"
"4565-1","Trains","9V",1996,"Freight and Crane Railway",3,914,,140,,,5702010945658,042884045654,53.2,38.4,9.6,,"",0,0,0,,0,0,,,,,,,,,544.1300,254.5000,"01/09/1996","31/12/2002"
"5027-1","Service Packs","Duplo",1996,"Duplo Start / Stop Rail Plus Straight Rail",,3,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,9.0000,,"",""
"5028-1","Service Packs","Primo",1996,"Duplo Primo Plate 4 x 4 Blue",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.7000,3.3300,"",""
"5029-1","Service Packs","Duplo",1996,"Duplo Family, Caucasian",6,5,,12,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,22.7500,,"",""
"5087-1","Service Packs","Toolo",1996,"Duplo Toolo Wrench",,1,,2.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,1.7700,,"",""
"5089-1","Service Packs","Duplo",1996,"Duplo Family, African American",6,5,,12,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,50.1800,,"",""
"5090-1","Service Packs","Duplo",1996,"Duplo Family, Asian",6,5,,12,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,100.0000,,"",""
"5091-1","Service Packs","Duplo",1996,"Duplo Family, Hispanic",6,5,,12,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,50.0000,"",""
"5110-2","Service Packs","Technic",1996,"Pneumatic Value Pack",,9,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,15.9900,,"",""
"5128-1","Service Packs","",1996,"Transparent Plates, Bricks, Toolholders",,80,,3.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,10.0000,,"",""
"5129-1","Service Packs","Space",1996,"Space Accessories (Exploriens)",,25,,4.25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.6600,,"",""
"5130-1","Service Packs","",1996,"Windows, Seats, Steering Wheels",,14,,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,10.3300,,"",""
"5131-1","Service Packs","",1996,"Hinges, Couplings, Turntables",,27,,3.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,11.2600,,"",""
"5133-1","Service Packs","Town",1996,"Town Accessories",,47,,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,17.2300,9.9900,"",""
"5140-1","Service Packs","",1996,"Basic Bricks Red",,62,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,19.9900,,"",""
"5141-1","Service Packs","",1996,"Basic Bricks Blue",,62,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.0000,,"",""
"5142-1","Service Packs","",1996,"Basic Bricks White",,62,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,40.0000,,"",""
"5143-1","Service Packs","",1996,"Basic Bricks Yellow",,62,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.0000,,"",""
"5144-1","Service Packs","",1996,"Basic Bricks Black",,62,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,19.9900,,"",""
"5145-1","Service Packs","",1996,"Basic Bricks Grey",,62,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,45.0000,,"",""
"5146-1","Service Packs","",1996,"Plates Assorted Blue",,42,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.9900,,"",""
"5147-1","Service Packs","",1996,"Plates Assorted Red",,42,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.4000,,"",""
"5149-1","Service Packs","",1996,"Doors and Windows",,38,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,16.9200,6.3400,"",""
"5151-1","Service Packs","",1996,"Roof Bricks Steep 45 Degrees Red",,59,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,15.0000,6.8000,"",""
"5152-1","Service Packs","",1996,"Roof Bricks Shallow 25 Degrees Red",,60,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,12.7000,7.1400,"",""
"5289-1","Service Packs","Technic",1996,"Toggle Joints and Connectors",,64,,4.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,12.5300,,"",""
"5290-1","Service Packs","Technic",1996,"Plates, Gear Racks",,16,,3.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.7700,,"",""
"5291-1","Service Packs","Technic",1996,"Lift-Arms, Triangles",,12,,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.2500,,"",""
"5292-1","Service Packs","Technic",1996,"Technic Suitcase",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,53.8900,22.0300,"",""
"5293-1","Service Packs","",1996,"Battery Box - Basic and Technic",,1,,12.25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,10.9100,4.8100,"",""
"5309-1","Service Packs","Trains",1996,"Wagon Plate Red 6 x 28",,1,,3,,,5702010953097,,,,,,"",0,0,0,,0,0,,,,,,,,,21.2500,,"",""
"5310-1","Service Packs","Trains",1996,"Light Brick Conductor (9V)",,4,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.7700,11.0000,"",""
"5311-1","Service Packs","Trains",1996,"Two 2 x 2 Plates with Wire, 25.6 cm",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,32.7200,20.0000,"",""
"5395-1","Service Packs","Belville",1996,"Belville Hospital Accessories",,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,10.7200,,"",""
"5396-1","Service Packs","",1996,"Transparent Windows and Bricks",,8,,3.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.3900,,"",""
"5397-1","Service Packs","",1996,"Magnet and Magnet Holder",,12,,4,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,27.3400,19.7900,"",""
"5398-1","Service Packs","",1996,"Decorated Elements",,43,,4.25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,19.6800,15.0000,"",""
"5571-1","Model Team","",1996,"Giant Truck",,1757,,139,,,5702010955718,,,,,,"",0,0,0,,0,0,,,,,,,,,1650.0000,555.8400,"",""
"5820-1","Belville","",1996,"Belville Garden Fun",1,29,,,,,5702010958207,,14.4,14.4,6,,"",0,0,0,,0,0,,,,,,,,,32.5300,9.9900,"01/01/1996","31/12/1998"
"5835-1","Belville","",1996,"Belville Dance Studio",1,36,,,,,,,19.2,19.2,6,,"",0,0,0,,0,0,,,,,,,,,15.0000,21.5400,"01/08/1996","31/12/1998"
"5875-1","Belville","",1996,"Belville Hospital Ward",4,96,,,,,,,28.8,28.8,6,,"",0,0,0,,0,0,,,,,,,,,120.0000,52.8500,"01/01/1996","31/12/2001"
"5876-1","Belville","",1996,"Belville Hospital Ward",4,96,,30,,,,,38.4,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,75.0000,40.8800,"01/08/1996","31/12/1998"
"5895-1","Belville","",1996,"Villa Belville",4,312,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,109.7200,99.0000,"",""
"6024-1","Castle","Dark Forest",1996,"Bandit Ambush",2,59,,6.5,,,5702010960248,042884060244,19.2,9.6,4.8,,"",0,0,0,,0,0,,,,,,,,,358.0300,87.2900,"01/06/1996","31/12/1998"
"6046-1","Castle","Dark Forest",1996,"Hemlock Stronghold",5,216,,24,,,,042884060466,,,,,"",0,0,0,,0,0,,,,,,,,,607.5000,221.3100,"",""
"6079-1","Castle","Dark Forest",1996,"Dark Forest Fortress",7,464,,50,,,,042884060794,,,,,"",0,0,0,,0,0,,,,,,,,,1070.0000,502.0300,"",""
"6104-1","Aquazone","Accessories",1996,"Aquacessories",2,20,,7.25,,,5702010961047,,,,,,"",0,0,0,,0,0,,,,,,,,,39.4100,17.3500,"",""
"6135-1","Aquazone","Aquasharks",1996,"Spy Shark",1,57,,8.75,,,5702010961351,,19.2,9.6,4.8,,"",0,0,0,,0,0,,,,,,,,,20.0000,12.7300,"01/01/1996","31/12/1997"
"6145-1","Aquazone","Aquanauts",1996,"Crystal Crawler",1,96,,12,,,,,19.2,14.4,4.8,,"",0,0,0,,0,0,,,,,,,,,116.5000,16.8100,"01/04/1996","31/12/1998"
"6190-1","Aquazone","Aquasharks",1996,"Shark's Crystal Cave",2,258,,50,,,,042884061906,38.4,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,400.0000,104.0500,"01/07/1996","31/12/1997"
"6232-1","Pirates","Imperial Armada",1996,"Skeleton Crew",2,28,,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,86.3000,12.0000,"",""
"6244-1","Pirates","Imperial Armada",1996,"Armada Sentry",1,71,,8.75,,,,,19.2,9.6,4.8,,"",0,0,0,,0,0,,,,,,,,,132.2000,43.6400,"01/04/1996","31/12/1996"
"6248-1","Pirates","",1996,"Volcano Island",2,119,,12,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,202.1500,44.3000,"",""
"6280-1","Pirates","Imperial Armada",1996,"Armada Flagship",3,284,,50,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,800.0000,206.5500,"",""
"6289-1","Pirates","",1996,"Red Beard Runner",7,703,,99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,761.8100,289.3700,"",""
"6296-1","Pirates","",1996,"Shipwreck Island",4,216,,29.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,335.0000,100.5600,"",""
"6318-1","Town","Accessories",1996,"Flowers, Trees and Fences",,49,,4.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,37.2300,17.6900,"",""
"6331-1","Town","Flight",1996,"Patriot Jet",2,161,,16.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,79.6800,33.9900,"",""
"6334-1","Town","Leisure",1996,"Wave Jump Racers",4,181,,20,,,5702010963348,,24,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,216.6200,32.1600,"01/07/1996","31/12/1997"
"6335-1","Town","Racing",1996,"Indy Transport",3,397,,30,,,5702010963355,,,,,,"",0,0,0,,0,0,,,,,,,,,242.1300,57.3200,"",""
"6337-1","Town","Racing",1996,"Fast Track Finish",6,329,,40,,,,,33.6,28.8,6,,"",0,0,0,,0,0,,,,,,,,,336.2500,92.4200,"01/07/1996","31/12/1997"
"6404-1","Town","Paradisa",1996,"Carriage Ride",2,62,,8.75,,,5702010964048,,,,,,"",0,0,0,,0,0,,,,,,,,,111.8100,28.9200,"",""
"6418-1","Town","Paradisa",1996,"Country Club",5,280,,42,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,548.4100,154.4900,"",""
"6491-1","Time Cruisers","",1996,"Rocket Racer",1,58,,4.5,,,,,14.4,9.6,4.8,,"",0,0,0,,0,0,,,,,,,,,30.7800,7.0700,"01/07/1996","31/12/1998"
"6492-1","Time Cruisers","",1996,"Hypno Cruiser",2,152,,22,,,,,28.8,24,4.8,,"",0,0,0,,0,0,,,,,,,,,141.1300,32.5900,"01/07/1996","31/12/1998"
"6493-1","Time Cruisers","",1996,"Flying Time Vessel",2,237,,44,,,5702010964932,,38.4,38.4,7.2,,"",0,0,0,,0,0,,,,,,,,,117.3900,43.8600,"01/07/1996","31/12/1998"
"6494-1","Time Cruisers","",1996,"Magic Mountain Time Lab",4,504,,64,,,5702010964949,,,,,,"",0,0,0,,0,0,,,,,,,,,240.0400,111.3300,"",""
"6500-1","Town","Shops and Services",1996,"Holiday Village",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"6517-1","Town","Leisure",1996,"Water Jet",1,29,,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,19.8100,3.8400,"",""
"6518-1","Town","Coastguard",1996,"Baja Buggy",1,37,,3.5,,,,,9.6,7.2,4.8,,"",0,0,0,,0,0,,,,,,,,,17.3700,4.2100,"01/07/1996","31/12/1997"
"6545-1","Town","Police",1996,"Search N' Rescue",3,286,,26.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,116.5000,30.2000,"",""
"6546-1","Town","Racing",1996,"Slick Racer",1,39,,4,,,5702010965465,,,,,,"",0,0,0,,0,0,,,,,,,,,42.1500,7.1400,"",""
"6563-1","Town","Leisure",1996,"Gator Landing",3,233,,27.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,148.4600,30.7700,"",""
"6581-1","Town","Construction",1996,"Dig 'N' Dump",2,127,,13.25,,,,,19.2,14.4,4.8,,"",0,0,0,,0,0,,,,,,,,,58.6900,12.2400,"01/07/1996","31/12/1997"
